disrict,client_id,client_catg,region,creation_date,label
69,train_Client_37270,11,104,30/10/2007,1
69,train_Client_37277,11,107,08/12/2003,1
69,train_Client_37279,11,107,02/06/2008,1
60,train_Client_37293,11,101,23/06/1993,1
60,train_Client_37312,11,101,30/03/2001,1
69,train_Client_37319,11,103,23/08/2010,1
69,train_Client_37322,11,103,05/09/2011,1
62,train_Client_37342,11,301,24/06/1994,1
69,train_Client_37344,11,107,31/01/2002,1
62,train_Client_37345,11,309,27/11/1996,1
69,train_Client_37360,51,104,07/12/2012,1
69,train_Client_37370,11,103,06/02/2015,1
69,train_Client_37372,11,107,11/12/2008,1
63,train_Client_37384,11,306,12/12/1991,1
62,train_Client_37390,11,309,30/09/1983,1
62,train_Client_37409,11,303,11/04/2013,1
69,train_Client_37422,11,103,25/09/2010,1
63,train_Client_37424,11,313,17/09/1999,1
62,train_Client_37426,11,302,03/07/1982,1
60,train_Client_37428,51,101,18/02/2013,1
69,train_Client_37445,11,107,16/10/1990,1
69,train_Client_37453,51,104,04/07/2002,1
69,train_Client_37459,12,104,12/10/1998,1
63,train_Client_37475,11,312,27/06/2005,1
63,train_Client_37488,11,311,26/06/1997,1
62,train_Client_37528,11,310,28/12/1984,1
63,train_Client_37538,11,101,21/01/2009,1
63,train_Client_37540,11,311,14/05/2002,1
62,train_Client_37562,11,301,01/11/2013,1
69,train_Client_37576,11,107,11/03/2009,1
69,train_Client_37592,11,103,25/06/2008,1
62,train_Client_37604,11,302,26/07/2010,1
63,train_Client_3763,11,379,30/06/1997,1
69,train_Client_37642,11,103,30/09/2004,1
63,train_Client_37659,11,311,29/03/2001,1
62,train_Client_37692,11,310,02/11/2006,1
69,train_Client_37699,11,107,18/02/2014,1
69,train_Client_37710,11,103,10/06/2008,1
62,train_Client_3772,11,302,15/04/1983,1
69,train_Client_37721,11,103,11/10/2012,1
63,train_Client_37726,11,311,29/07/2005,1
62,train_Client_37774,11,304,12/05/1979,1
63,train_Client_37779,11,101,26/06/2002,1
69,train_Client_37796,11,104,20/07/2011,1
63,train_Client_37799,51,311,28/11/2007,1
69,train_Client_37801,51,107,13/09/2000,1
69,train_Client_3782,11,103,27/10/1997,1
62,train_Client_3783,11,302,08/12/1986,1
69,train_Client_37842,11,104,03/03/2008,1
63,train_Client_37884,11,306,28/04/1981,1
62,train_Client_37897,11,301,18/01/2018,1
69,train_Client_37918,11,107,30/12/1988,1
62,train_Client_37925,11,310,21/07/2005,1
62,train_Client_37927,11,301,24/12/1999,1
63,train_Client_37930,11,101,31/12/1987,1
63,train_Client_37938,11,306,16/03/2004,1
63,train_Client_37952,11,306,10/10/1989,1
69,train_Client_37962,11,103,29/01/2014,1
63,train_Client_37964,11,372,30/07/2002,1
60,train_Client_37971,11,101,14/05/1981,1
60,train_Client_38001,11,101,31/08/1990,1
60,train_Client_38013,11,101,06/04/2004,1
63,train_Client_38015,11,311,30/12/1993,1
63,train_Client_38016,11,313,30/03/2000,1
63,train_Client_38048,51,306,18/11/2015,1
60,train_Client_38065,11,101,18/06/2008,1
69,train_Client_3807,11,107,28/12/2009,1
60,train_Client_38071,11,101,24/12/2002,1
63,train_Client_38079,11,312,08/11/1989,1
63,train_Client_38093,11,372,11/10/2000,1
69,train_Client_38098,11,107,31/12/1999,1
63,train_Client_38171,11,313,18/10/1988,1
69,train_Client_38183,11,104,23/06/2000,1
69,train_Client_382,11,103,13/01/1979,1
60,train_Client_38219,11,101,03/01/2008,1
69,train_Client_38220,11,104,26/08/2009,1
69,train_Client_38230,51,104,12/04/2004,1
60,train_Client_38239,11,101,26/04/2001,1
63,train_Client_38258,11,311,12/06/2014,1
62,train_Client_38269,11,310,18/11/2008,1
63,train_Client_38271,11,379,16/10/1997,1
63,train_Client_38296,11,308,07/07/2012,1
63,train_Client_38316,11,372,11/07/1986,1
69,train_Client_38340,11,107,10/02/2004,1
62,train_Client_38410,11,303,17/03/1981,1
69,train_Client_38422,11,107,02/12/2009,1
69,train_Client_38433,11,104,10/03/2013,1
60,train_Client_38444,11,101,23/05/1994,1
63,train_Client_38454,11,312,08/12/1997,1
60,train_Client_38464,11,101,26/12/2012,1
69,train_Client_38466,11,103,05/06/2010,1
62,train_Client_38471,11,303,23/08/2011,1
60,train_Client_38484,11,101,28/07/1987,1
62,train_Client_38494,11,309,11/01/2016,1
60,train_Client_38529,11,101,10/04/2013,1
62,train_Client_38592,11,310,25/02/2014,1
62,train_Client_38628,11,302,28/12/1995,1
62,train_Client_38629,11,301,05/03/1986,1
69,train_Client_38632,11,107,22/06/1978,1
69,train_Client_38635,11,103,16/04/1984,1
63,train_Client_3864,11,101,15/09/2008,1
69,train_Client_38645,11,107,25/08/1997,1
63,train_Client_38666,11,311,06/12/1989,1
69,train_Client_3870,11,104,08/04/2009,1
60,train_Client_38721,51,101,26/03/1980,1
60,train_Client_38750,11,101,22/11/2004,1
69,train_Client_38751,11,107,13/12/1977,1
60,train_Client_38778,11,101,05/11/1985,1
60,train_Client_388,11,101,20/09/1994,1
69,train_Client_38813,11,103,30/09/2008,1
62,train_Client_38851,11,310,23/09/2010,1
69,train_Client_38880,12,104,13/12/2010,1
63,train_Client_38885,11,312,20/09/1990,1
62,train_Client_38899,11,303,28/04/1981,1
62,train_Client_38957,11,302,13/07/1992,1
62,train_Client_39002,11,309,10/12/1985,1
62,train_Client_39023,11,301,22/01/1985,1
69,train_Client_39033,11,104,20/10/1977,1
69,train_Client_3904,11,103,06/05/2016,1
69,train_Client_39043,11,103,15/11/2011,1
69,train_Client_39047,11,103,06/07/2013,1
63,train_Client_39086,11,306,11/09/1991,1
62,train_Client_39106,11,302,30/10/1998,1
69,train_Client_3912,11,103,03/11/2007,1
60,train_Client_3914,11,101,28/02/1977,1
63,train_Client_39159,11,311,03/03/2011,1
63,train_Client_3920,11,306,21/11/1985,1
63,train_Client_39219,11,308,30/10/2001,1
69,train_Client_39226,11,103,29/01/2014,1
62,train_Client_39237,11,304,30/12/1991,1
62,train_Client_39251,11,304,08/05/1984,1
69,train_Client_39285,11,107,09/10/2010,1
63,train_Client_39310,11,313,03/05/1991,1
62,train_Client_39342,11,309,29/11/1989,1
63,train_Client_3935,11,311,31/08/2004,1
63,train_Client_39352,11,312,16/06/1995,1
62,train_Client_39358,11,301,12/11/2009,1
63,train_Client_39368,11,372,27/10/1989,1
60,train_Client_39372,11,101,16/03/2012,1
60,train_Client_39390,11,101,11/07/2012,1
63,train_Client_3940,11,308,15/04/1988,1
62,train_Client_39419,11,303,04/10/2000,1
63,train_Client_39436,11,372,21/08/1989,1
62,train_Client_39452,51,309,16/06/2014,1
63,train_Client_39469,11,311,07/05/1990,1
69,train_Client_39477,11,107,03/10/2012,1
60,train_Client_39483,11,101,06/10/1998,1
62,train_Client_3950,11,310,29/08/2014,1
63,train_Client_39505,11,311,14/06/2001,1
60,train_Client_3952,11,101,29/12/2003,1
69,train_Client_39538,11,107,03/12/2009,1
60,train_Client_39544,11,101,19/03/1991,1
63,train_Client_39561,11,311,21/12/1986,1
60,train_Client_39581,11,101,30/05/2005,1
63,train_Client_39588,11,379,16/10/1997,1
63,train_Client_39597,11,311,10/03/1989,1
62,train_Client_3960,11,301,25/02/2011,1
62,train_Client_39607,11,307,12/10/2004,1
69,train_Client_39636,11,103,03/11/2007,1
63,train_Client_39647,11,372,27/10/1989,1
69,train_Client_39650,11,107,06/07/2015,1
69,train_Client_39677,11,104,07/12/2012,1
62,train_Client_39693,11,307,18/04/1981,1
62,train_Client_39695,11,371,18/12/2008,1
69,train_Client_39698,11,103,24/03/2008,1
62,train_Client_39741,11,303,21/07/1980,1
63,train_Client_39782,11,306,24/05/1991,1
63,train_Client_39798,11,311,02/10/1996,1
63,train_Client_39855,11,306,17/07/2003,1
60,train_Client_39858,11,101,09/07/1993,1
62,train_Client_39865,12,310,26/12/2000,1
62,train_Client_39917,11,301,30/03/1984,1
69,train_Client_39923,11,103,03/11/2007,1
60,train_Client_39930,11,101,21/11/1988,1
63,train_Client_39970,11,306,28/10/1999,1
69,train_Client_39991,11,103,28/05/2012,1
60,train_Client_40015,11,101,30/07/1991,1
60,train_Client_40023,11,101,26/02/1988,1
69,train_Client_4003,11,107,26/06/2014,1
69,train_Client_40052,11,107,20/09/1985,1
62,train_Client_40062,11,304,19/02/1985,1
69,train_Client_40063,11,103,18/11/2002,1
69,train_Client_4007,51,103,05/02/2015,1
60,train_Client_40076,11,101,05/05/2010,1
63,train_Client_40097,11,311,19/09/2015,1
63,train_Client_40106,11,311,29/12/2000,1
63,train_Client_40151,11,311,07/12/2013,1
63,train_Client_40190,51,312,22/10/2009,1
63,train_Client_40198,11,311,31/12/2003,1
69,train_Client_40222,11,107,22/04/2005,1
63,train_Client_40251,11,372,08/04/1993,1
62,train_Client_40260,11,302,28/07/1989,1
69,train_Client_40286,11,103,24/12/2009,1
62,train_Client_403,12,303,18/12/1990,1
60,train_Client_40308,11,101,17/11/2006,1
62,train_Client_4032,11,371,15/02/2010,1
69,train_Client_40322,11,107,05/05/2016,1
62,train_Client_40324,11,304,15/12/2010,1
62,train_Client_40329,11,305,29/07/1999,1
62,train_Client_40344,11,310,17/06/1988,1
60,train_Client_40354,11,101,24/02/2003,1
60,train_Client_40402,11,101,19/06/2010,1
62,train_Client_4042,11,309,29/11/2002,1
63,train_Client_40432,11,306,04/08/2008,1
63,train_Client_40473,11,312,19/02/1993,1
62,train_Client_40481,11,301,14/10/2008,1
63,train_Client_40487,11,312,20/12/1990,1
63,train_Client_40538,11,311,05/12/2007,1
62,train_Client_40550,11,303,01/01/1998,1
69,train_Client_40551,11,103,29/09/2008,1
69,train_Client_40557,11,103,06/08/2009,1
62,train_Client_40558,11,303,23/01/1984,1
62,train_Client_40573,11,304,29/12/2000,1
69,train_Client_40576,11,103,10/09/2004,1
62,train_Client_40585,11,302,08/03/1988,1
62,train_Client_40604,11,307,21/01/2014,1
62,train_Client_40668,11,302,06/02/1980,1
69,train_Client_40674,51,104,19/11/2013,1
62,train_Client_40683,51,309,28/01/2009,1
63,train_Client_40689,11,311,29/12/2000,1
69,train_Client_40745,12,103,28/11/1995,1
60,train_Client_40770,11,101,08/01/2008,1
62,train_Client_40792,11,302,21/07/1980,1
63,train_Client_40806,11,313,25/05/2000,1
60,train_Client_40850,11,101,03/03/2009,1
63,train_Client_40876,11,311,22/10/2011,1
62,train_Client_40892,11,310,07/12/2009,1
63,train_Client_40913,11,311,22/12/1999,1
60,train_Client_40944,11,101,31/08/1977,1
63,train_Client_40950,11,311,20/11/1996,1
60,train_Client_40971,11,101,30/05/2005,1
62,train_Client_40976,11,309,26/06/1992,1
63,train_Client_40995,11,308,12/11/2012,1
69,train_Client_41013,11,104,29/06/1994,1
69,train_Client_41017,51,103,03/10/2009,1
60,train_Client_41027,11,101,01/03/2012,1
69,train_Client_41038,11,103,24/04/2013,1
63,train_Client_41090,11,311,22/12/1999,1
69,train_Client_41098,11,107,31/01/2002,1
60,train_Client_41149,11,101,26/01/1980,1
69,train_Client_41181,11,103,23/07/2008,1
62,train_Client_41188,11,302,18/08/1977,1
69,train_Client_41201,11,104,13/12/1984,1
60,train_Client_41222,11,101,18/06/2013,1
69,train_Client_41241,11,104,20/08/2010,1
62,train_Client_41299,11,304,06/02/1980,1
69,train_Client_413,11,105,08/12/1995,1
69,train_Client_41303,11,103,19/09/2008,1
69,train_Client_41309,11,107,22/03/2000,1
62,train_Client_41316,11,310,24/01/2006,1
69,train_Client_41342,11,107,29/08/2006,1
60,train_Client_41345,11,101,05/03/2012,1
60,train_Client_41346,11,101,01/12/1980,1
62,train_Client_41354,11,301,07/06/2010,1
62,train_Client_41366,11,302,28/07/1989,1
62,train_Client_41378,11,304,23/03/2000,1
63,train_Client_41383,11,311,21/08/2003,1
63,train_Client_41400,11,313,21/06/1990,1
69,train_Client_41414,11,107,09/01/1986,1
63,train_Client_41425,11,306,06/12/1988,1
69,train_Client_4143,11,105,13/03/2008,1
62,train_Client_41452,11,304,08/10/1987,1
62,train_Client_4146,11,305,17/12/2010,1
62,train_Client_41487,11,304,16/08/2012,1
63,train_Client_41499,11,312,24/09/1982,1
60,train_Client_41542,11,101,16/07/1990,1
63,train_Client_41546,11,312,29/12/2000,1
69,train_Client_41548,11,107,18/02/2013,1
62,train_Client_41569,11,307,18/12/1990,1
60,train_Client_41593,11,101,05/02/1990,1
69,train_Client_41623,11,104,23/08/1980,1
62,train_Client_41626,11,304,28/10/2010,1
69,train_Client_41630,11,103,13/07/2008,1
69,train_Client_41632,11,104,20/08/1986,1
69,train_Client_41641,11,104,16/05/1979,1
69,train_Client_41652,11,107,20/05/2013,1
60,train_Client_41653,11,101,16/11/1981,1
69,train_Client_41657,11,107,23/09/2002,1
69,train_Client_41663,51,103,10/07/2008,1
62,train_Client_41666,11,301,18/05/2006,1
63,train_Client_41676,51,313,20/11/1997,1
69,train_Client_41683,11,103,13/09/1991,1
69,train_Client_41698,11,107,24/10/2001,1
60,train_Client_41702,11,101,09/09/2002,1
63,train_Client_41711,11,311,18/09/1992,1
63,train_Client_41723,11,313,27/04/2010,1
63,train_Client_41724,11,312,19/11/2012,1
62,train_Client_41733,11,307,17/02/1988,1
63,train_Client_41735,11,311,26/09/1989,1
60,train_Client_4176,11,101,16/11/1981,1
63,train_Client_41766,11,311,14/05/2002,1
62,train_Client_41769,11,309,08/05/1984,1
62,train_Client_41789,11,310,22/10/1991,1
62,train_Client_41796,11,309,17/08/1992,1
60,train_Client_41800,11,101,17/03/2014,1
69,train_Client_41824,11,103,09/11/2013,1
63,train_Client_41845,11,311,06/04/1988,1
62,train_Client_41854,11,302,19/12/1996,1
69,train_Client_41860,11,103,31/05/2007,1
62,train_Client_41868,11,309,25/11/1991,1
60,train_Client_41876,11,101,30/09/2015,1
69,train_Client_41897,11,104,22/10/1977,1
62,train_Client_419,11,303,21/04/1981,1
63,train_Client_4192,11,312,08/12/1992,1
69,train_Client_41933,11,107,31/03/1995,1
69,train_Client_41934,11,103,12/05/2010,1
69,train_Client_41947,11,105,26/07/2011,1
69,train_Client_4195,11,104,27/02/2017,1
69,train_Client_41958,11,107,17/05/2012,1
60,train_Client_41968,11,101,07/03/1983,1
60,train_Client_42004,11,101,31/07/1990,1
63,train_Client_42005,51,311,08/12/1989,1
62,train_Client_4201,11,307,22/07/2010,1
69,train_Client_42024,11,104,07/12/1981,1
69,train_Client_42032,11,107,11/08/2010,1
63,train_Client_42040,11,311,31/12/2004,1
62,train_Client_42052,11,304,08/03/2013,1
63,train_Client_42105,11,306,12/09/1989,1
62,train_Client_4214,11,301,18/08/1997,1
62,train_Client_42156,11,305,12/02/2008,1
63,train_Client_42167,11,311,20/11/1996,1
63,train_Client_42169,11,306,07/10/1988,1
69,train_Client_42174,12,104,01/11/2010,1
60,train_Client_42188,11,101,23/05/1995,1
69,train_Client_42189,11,107,20/12/2017,1
69,train_Client_42191,11,103,30/10/2001,1
63,train_Client_42200,11,306,31/12/1985,1
63,train_Client_42202,11,306,01/04/2009,1
69,train_Client_42224,11,103,14/10/2011,1
63,train_Client_42233,11,311,19/08/2003,1
60,train_Client_42262,11,101,25/02/1983,1
69,train_Client_42289,11,104,26/10/1982,1
60,train_Client_42298,11,101,28/08/2012,1
62,train_Client_42301,11,301,21/05/2004,1
69,train_Client_42315,11,103,08/07/1980,1
69,train_Client_42318,11,103,11/06/2007,1
63,train_Client_4234,11,306,07/07/2011,1
69,train_Client_42350,11,104,11/07/1979,1
62,train_Client_42353,11,305,24/05/1985,1
69,train_Client_42355,11,103,13/07/2008,1
69,train_Client_42372,11,104,07/12/2012,1
69,train_Client_42384,11,103,21/05/2003,1
62,train_Client_42425,11,302,28/07/1989,1
62,train_Client_42437,11,303,17/09/2002,1
60,train_Client_42438,11,101,12/02/1993,1
60,train_Client_42446,11,101,20/10/2007,1
62,train_Client_42454,11,303,21/05/2002,1
69,train_Client_42461,11,104,21/10/2011,1
63,train_Client_42471,11,311,20/07/2000,1
63,train_Client_42509,11,312,14/05/1990,1
62,train_Client_42515,11,305,30/06/2000,1
69,train_Client_42618,11,107,20/07/2001,1
69,train_Client_42650,11,107,29/08/2006,1
60,train_Client_42653,11,101,29/11/2012,1
69,train_Client_42654,11,103,16/02/2015,1
62,train_Client_42667,11,305,26/03/2013,1
62,train_Client_42672,11,301,24/12/1982,1
69,train_Client_42735,11,104,08/04/2009,1
63,train_Client_42736,11,311,25/12/2000,1
62,train_Client_42756,11,309,28/11/1986,1
69,train_Client_42763,11,103,13/06/2001,1
69,train_Client_42768,11,107,01/03/1994,1
62,train_Client_42799,11,304,25/10/2007,1
69,train_Client_42837,11,103,24/05/2012,1
62,train_Client_4284,11,309,18/04/1985,1
69,train_Client_42848,11,107,17/05/2012,1
62,train_Client_42850,11,303,28/04/2003,1
63,train_Client_42872,11,311,26/12/1994,1
62,train_Client_42887,11,301,08/09/2008,1
63,train_Client_42902,11,312,21/10/2003,1
69,train_Client_42909,11,103,26/05/2009,1
62,train_Client_42988,11,304,22/11/1980,1
69,train_Client_43005,11,103,24/05/2008,1
62,train_Client_43007,11,303,08/05/2015,1
62,train_Client_43015,51,302,31/03/1979,1
62,train_Client_43053,11,307,30/05/1990,1
62,train_Client_43066,11,301,17/04/1985,1
63,train_Client_43067,11,311,21/04/1997,1
63,train_Client_43084,11,311,28/02/1984,1
63,train_Client_4309,11,306,24/01/2008,1
60,train_Client_43117,11,101,15/09/2009,1
69,train_Client_43151,11,104,12/02/1986,1
69,train_Client_43160,11,103,02/04/2013,1
62,train_Client_43184,11,301,22/11/2012,1
62,train_Client_43201,11,303,30/03/2001,1
63,train_Client_43205,11,311,18/02/2009,1
63,train_Client_43233,11,311,31/05/1996,1
60,train_Client_43259,11,101,10/04/1986,1
62,train_Client_43262,11,304,28/07/1989,1
69,train_Client_4327,11,103,16/04/2014,1
62,train_Client_43270,11,303,09/05/2006,1
69,train_Client_43277,11,103,21/02/2013,1
60,train_Client_43285,11,101,17/03/1979,1
62,train_Client_43317,11,304,17/05/1995,1
62,train_Client_4333,11,303,26/09/2003,1
63,train_Client_4335,11,311,20/11/1997,1
60,train_Client_43372,11,101,06/06/1989,1
69,train_Client_43447,11,107,24/08/2011,1
63,train_Client_43463,11,311,23/08/1995,1
69,train_Client_43473,11,103,31/10/2006,1
62,train_Client_43484,11,309,29/07/1997,1
62,train_Client_43499,11,304,31/05/1984,1
62,train_Client_43528,11,309,24/09/1999,1
69,train_Client_4353,11,107,02/03/2009,1
62,train_Client_43536,11,305,30/12/2002,1
69,train_Client_43538,11,104,05/03/2009,1
63,train_Client_43544,11,311,17/09/1999,1
62,train_Client_43547,11,303,14/06/2002,1
62,train_Client_43559,11,303,25/01/2010,1
69,train_Client_4357,11,103,16/06/2010,1
62,train_Client_43577,11,304,06/02/1980,1
63,train_Client_43622,11,372,23/05/1994,1
62,train_Client_43666,11,305,22/06/2010,1
62,train_Client_43668,11,371,28/12/1995,1
69,train_Client_43669,11,103,21/11/2011,1
62,train_Client_43672,11,305,24/08/2009,1
63,train_Client_43691,11,311,04/04/2013,1
62,train_Client_43734,11,304,25/03/1983,1
69,train_Client_43738,11,107,10/12/2009,1
62,train_Client_43748,11,302,20/05/2014,1
60,train_Client_43794,11,101,14/03/2013,1
60,train_Client_43821,11,101,14/08/2012,1
62,train_Client_43823,11,304,23/08/1988,1
69,train_Client_43852,11,107,29/08/1994,1
60,train_Client_43856,11,101,18/06/1979,1
63,train_Client_43889,11,311,26/01/2000,1
60,train_Client_43894,11,101,18/09/1992,1
63,train_Client_43900,11,306,16/12/1996,1
60,train_Client_43913,51,101,13/05/2016,1
62,train_Client_43919,11,310,30/11/1999,1
63,train_Client_43928,11,312,21/11/1990,1
69,train_Client_4393,11,107,16/12/2013,1
69,train_Client_43930,11,104,27/12/1991,1
69,train_Client_43935,11,103,29/01/2014,1
60,train_Client_4396,11,101,16/03/2019,1
60,train_Client_43983,11,101,31/12/1989,1
63,train_Client_44009,11,312,28/06/1982,1
69,train_Client_44014,11,104,04/03/2009,1
60,train_Client_44037,11,101,23/05/1994,1
60,train_Client_44044,11,101,20/02/1985,1
63,train_Client_44053,11,101,24/03/2017,1
60,train_Client_4406,11,101,04/11/2009,1
62,train_Client_44099,11,371,21/06/2004,1
69,train_Client_44110,11,107,25/09/2010,1
69,train_Client_44118,11,107,18/03/2013,1
63,train_Client_44120,11,306,06/07/2009,1
63,train_Client_4413,11,311,10/05/2002,1
69,train_Client_44166,11,103,24/07/2006,1
63,train_Client_44171,11,311,31/08/1990,1
60,train_Client_442,51,101,07/03/2012,1
69,train_Client_44208,11,103,03/10/2015,1
63,train_Client_44214,11,313,05/12/1991,1
63,train_Client_44233,11,311,30/03/2000,1
62,train_Client_44249,11,301,24/12/1982,1
69,train_Client_44260,11,103,29/05/2012,1
62,train_Client_44269,11,371,11/11/1991,1
69,train_Client_44277,11,103,10/11/2011,1
69,train_Client_44288,11,103,10/05/1984,1
62,train_Client_44298,11,302,20/06/2005,1
62,train_Client_4431,11,303,03/11/1982,1
60,train_Client_44315,11,101,28/09/1993,1
62,train_Client_44333,11,303,21/05/2002,1
63,train_Client_44359,11,311,30/03/2004,1
60,train_Client_44361,11,101,17/02/1986,1
63,train_Client_44378,11,311,30/06/2012,1
63,train_Client_44387,11,311,14/02/2017,1
62,train_Client_44389,11,307,25/03/1985,1
69,train_Client_44401,11,104,08/12/2016,1
60,train_Client_44407,11,101,15/06/1989,1
63,train_Client_44419,11,311,15/04/1986,1
69,train_Client_44466,11,104,21/05/1984,1
69,train_Client_44473,51,107,02/10/2017,1
63,train_Client_44507,11,313,07/05/1992,1
63,train_Client_44521,11,306,24/10/1988,1
69,train_Client_44523,11,103,08/09/2016,1
63,train_Client_44542,11,313,30/12/2002,1
69,train_Client_44548,11,105,14/04/2015,1
62,train_Client_44576,11,303,29/04/2014,1
69,train_Client_4458,11,104,16/11/1988,1
69,train_Client_44587,11,103,14/12/2015,1
63,train_Client_4463,11,311,03/05/2007,1
63,train_Client_44655,11,312,30/12/2015,1
63,train_Client_44669,11,306,07/10/1988,1
63,train_Client_4467,11,306,31/07/1985,1
60,train_Client_44676,11,101,26/05/1979,1
60,train_Client_44692,11,101,11/04/2001,1
62,train_Client_44699,11,301,29/10/1998,1
62,train_Client_4470,11,302,20/04/1992,1
62,train_Client_44708,11,307,03/12/1982,1
62,train_Client_44739,11,371,21/11/1990,1
69,train_Client_44756,51,104,20/02/2015,1
69,train_Client_44761,11,104,13/07/2009,1
69,train_Client_44768,11,104,14/01/2010,1
62,train_Client_44791,11,310,10/11/2010,1
62,train_Client_44796,11,303,15/12/1992,1
62,train_Client_44802,11,304,17/01/2008,1
62,train_Client_44825,11,371,26/06/1991,1
60,train_Client_44838,11,101,03/06/2004,1
69,train_Client_44840,11,103,20/08/2008,1
60,train_Client_44842,11,101,30/10/1985,1
69,train_Client_4490,11,103,09/11/2013,1
63,train_Client_44931,11,311,27/12/1989,1
69,train_Client_44948,11,103,01/01/1997,1
60,train_Client_4498,11,101,19/02/1999,1
60,train_Client_44992,11,101,29/01/1980,1
62,train_Client_44998,11,302,13/09/2007,1
63,train_Client_45001,11,311,18/01/2012,1
63,train_Client_45020,11,313,13/06/1990,1
63,train_Client_45022,11,311,06/10/1993,1
63,train_Client_45025,11,311,29/12/1986,1
63,train_Client_45046,11,379,10/12/1991,1
69,train_Client_4505,11,104,23/06/2013,1
63,train_Client_45081,11,379,20/01/1984,1
69,train_Client_45103,11,107,02/12/2014,1
63,train_Client_45112,11,311,28/01/2003,1
60,train_Client_45142,11,101,06/03/1998,1
69,train_Client_45155,11,107,03/11/2013,1
62,train_Client_45188,11,310,30/06/1999,1
69,train_Client_45191,11,103,28/04/2006,1
63,train_Client_4521,11,306,11/09/2003,1
60,train_Client_45210,11,101,16/09/1997,1
63,train_Client_45215,11,379,31/01/2001,1
69,train_Client_45237,11,103,04/12/2012,1
69,train_Client_45242,11,103,15/09/1997,1
63,train_Client_45260,11,311,31/07/2001,1
62,train_Client_45261,11,303,31/12/1990,1
62,train_Client_453,11,309,13/02/2007,1
63,train_Client_45305,11,312,14/11/1983,1
60,train_Client_45311,11,101,23/03/1981,1
69,train_Client_45358,11,103,13/07/2011,1
69,train_Client_45364,11,107,19/10/1984,1
63,train_Client_45377,11,311,24/11/1988,1
69,train_Client_45394,11,103,13/04/1983,1
69,train_Client_45403,11,105,26/08/1996,1
62,train_Client_45420,11,309,08/06/2009,1
60,train_Client_45421,11,101,06/06/2013,1
63,train_Client_45425,11,311,27/08/2010,1
63,train_Client_45432,11,306,21/11/1985,1
63,train_Client_45433,11,311,04/01/2011,1
62,train_Client_45434,11,302,15/12/1989,1
69,train_Client_45446,11,104,20/06/1996,1
62,train_Client_45455,11,307,11/06/1993,1
63,train_Client_45465,11,308,30/09/2002,1
63,train_Client_4550,11,306,21/01/1998,1
63,train_Client_45529,11,306,19/08/1998,1
62,train_Client_45531,11,310,15/07/1991,1
60,train_Client_45557,11,101,28/09/1993,1
63,train_Client_45633,11,311,28/10/2003,1
63,train_Client_45641,11,311,21/12/1994,1
69,train_Client_45642,11,103,13/09/2014,1
62,train_Client_45690,11,304,22/12/1989,1
62,train_Client_45691,11,310,19/05/2003,1
63,train_Client_4573,11,306,08/11/1995,1
62,train_Client_45732,51,307,01/04/1986,1
63,train_Client_45739,11,312,24/09/1982,1
69,train_Client_45776,11,104,27/07/2007,1
62,train_Client_458,11,304,28/05/2002,1
62,train_Client_45820,11,305,21/04/1977,1
69,train_Client_45821,51,107,17/02/2007,1
62,train_Client_45849,11,303,29/03/1985,1
63,train_Client_45853,11,311,22/01/2008,1
69,train_Client_45855,11,103,18/05/2009,1
62,train_Client_45883,51,301,24/11/2010,1
69,train_Client_459,11,104,14/06/2002,1
62,train_Client_45908,11,304,20/04/1992,1
62,train_Client_45910,11,303,26/11/1981,1
63,train_Client_45913,11,101,13/09/2006,1
60,train_Client_45958,11,101,19/11/2009,1
63,train_Client_45995,11,306,04/01/2011,1
69,train_Client_460,11,103,17/11/2008,1
69,train_Client_46000,11,104,12/03/1980,1
63,train_Client_46003,11,312,13/09/1988,1
69,train_Client_46015,11,107,27/06/2001,1
62,train_Client_46059,11,302,29/12/1979,1
60,train_Client_46072,11,101,23/05/1991,1
69,train_Client_46082,11,107,03/11/2016,1
69,train_Client_46088,11,103,27/12/2011,1
69,train_Client_46136,11,107,28/12/2011,1
62,train_Client_4614,11,301,19/09/2014,1
69,train_Client_46178,11,103,04/09/2001,1
69,train_Client_46183,11,107,04/08/2009,1
63,train_Client_46202,11,101,29/12/2006,1
62,train_Client_46222,11,303,07/03/2008,1
63,train_Client_4629,11,306,03/10/2002,1
63,train_Client_46343,11,306,06/06/1986,1
69,train_Client_46355,11,107,28/09/2017,1
62,train_Client_46358,11,310,24/01/2008,1
69,train_Client_46364,11,107,12/07/2011,1
62,train_Client_46408,11,307,28/04/2000,1
69,train_Client_46426,11,107,29/03/2004,1
62,train_Client_46437,11,304,10/01/2012,1
69,train_Client_46440,11,103,06/07/2007,1
60,train_Client_4646,11,101,20/01/2010,1
69,train_Client_46494,11,104,04/06/2003,1
62,train_Client_46497,11,302,23/03/1983,1
63,train_Client_46499,11,306,24/03/2003,1
62,train_Client_4650,11,305,26/05/1981,1
63,train_Client_46512,11,306,07/05/1990,1
63,train_Client_46525,11,311,01/11/1991,1
69,train_Client_46541,11,104,07/01/2008,1
62,train_Client_46574,11,301,15/06/1990,1
63,train_Client_46618,11,311,27/11/1996,1
60,train_Client_46630,51,101,13/10/2010,1
69,train_Client_46653,11,103,17/09/2009,1
63,train_Client_46664,11,311,22/12/1999,1
69,train_Client_46668,11,105,04/03/2010,1
63,train_Client_46670,11,372,16/10/1997,1
60,train_Client_46676,11,101,13/10/2010,1
